,type,url,review_rating,film_name,no_of_reviewer
202,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,La Grande illusion (Grand Illusion) (1938),68
203,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Seven Samurai (Shichinin no Samurai) (1956),87
204,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,"Nosferatu, a Symphony of Horror (Nosferatu, eine Symphonie des Grauens) (Nosferatu the Vampire) (1922)",67
205,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,The Battle of Algiers (La Battaglia di Algeri) (1967),89
206,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,Shoplifters (Manbiki kazoku) (2018),227
207,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,Metropolis (1927),133
208,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,M (1931),60
209,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Rashômon (1951),56
210,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,Army of Shadows (L'Armée des ombres) (1969),75
211,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Tokyo Story (Tôkyô monogatari) (1953),49
212,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Battleship Potemkin (1925),49
213,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,Pather Panchali (1955),71
214,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,The Wages of Fear (1953),45
215,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Open City (1946),45
216,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,The Umbrellas of Cherbourg (Les Parapluies de Cherbourg) (1964),67
217,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Nights of Cabiria (Le Notti di Cabiria) (1957),41
218,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The 400 Blows (Les Quatre cents coups) (1959),65
219,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,La Dolce Vita (1960),74
220,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Let the Right One In (2008),191
221,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The Passion of Joan of Arc (La Passion de Jeanne d'Arc) (1928),58
222,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Au Hasard Balthazar (1966),43
223,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The Conformist (1970),56
224,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,"Faces Places (Visages, villages) (2017)",142
225,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The Discreet Charm Of The Bourgeoisie (Le Charme Discret de la Bourgeoisie) (1972),53
226,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,A Separation (2011),179
227,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,Things to Come (L'avenir) (2016),148
228,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,My Life as a Zucchini (Ma vie de courgette) (2017),137
229,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,BPM (Beats Per Minute) (120 battements par minute) (2017),135
230,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,8 1/2 (1963),54
231,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Only Yesterday (1991),58
232,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,The Salesman (Forushande) (2017),196
233,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Ikiru (1956),47
234,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Tampopo (1985),55
235,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,Gloria (2014),129
236,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,95%,Amy (2015),225
237,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Eyes Without a Face (1962),55
238,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The Leopard (1963),48
239,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,94%,A Fantastic Woman (Una mujer fantástica) (2018),223
240,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,The Tale of the Princess Kaguya (2014),96
241,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,95%,Le Cercle Rouge (1970),65
242,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Stalker (1979),41
243,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Three Colors: Red (Trois couleurs: Rouge) (1994),54
244,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,95%,Sing Street (2016),212
245,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,95%,Burning (Beoning) (2018),196
246,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Children of Paradise (Les Enfants du Paradis) (1946),40
247,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,God's Own Country (2017),130
248,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,The Blue Angel (Der Blaue Engel) (1930),45
249,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Playtime (1973),51
250,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,Ran (1985),89
251,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Sugar Cane Alley (Rue Cases Negres) (1984),40
252,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,A Fistful of Dollars (Per un Pugno di Dollari) (1964),51
253,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,94%,The Seventh Seal (Det Sjunde inseglet) (1957),62
254,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,95%,Loveless (Nelyubov) (2018),186
255,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Grave of the Fireflies (Hotaru no haka) (1988),40
256,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,GETT: The Trial of Viviane Amsalem (2015),80
257,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The Young Girls of Rochefort (Les Demoiselles de Rochefort) (1968),44
258,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,The Rules of the Game (La règle du jeu) (1939),51
259,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,93%,Toni Erdmann (2016),240
260,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Timbuktu (2015),123
261,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Wings of Desire (1987),56
262,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,"Crouching Tiger, Hidden Dragon (2001)",158
263,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The Road (La Strada) (1954),41
264,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,"Aguirre, the Wrath of God (Aguirre, der Zorn Gottes) (1972)",50
265,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,Jiro Dreams of Sushi (2012),95
266,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,Border (Gräns) (2018),130
267,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Aruitemo Aruitemo (Still Walking) (2008),64
268,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,All About My Mother (Todo sobre mi madre) (1999),91
269,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Poetry (2011),72
270,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The Band's Visit (2007),119
271,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,Waltz with Bashir (2008),153
272,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Waste Land (2010),71
273,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,The Taste of Others (Le goût des autres) (2000),59
274,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,93%,Amour (2012),224
275,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,Embrace Of The Serpent (El Abrazo De La Serpiente) (2016),149
276,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Afghan Star (2009),62
277,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,Project Nim (2011),147
278,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,After the Storm (Umi yori mo mada fukaku) (2017),138
279,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,94%,Transit (2019),180
280,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,93%,Elevator to the Gallows (Ascenseur pour l'échafaud) (1958),58
281,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,The Vanishing (Spoorloos) (1988),49
282,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,93%,Godzilla (Gojira) (1954),74
283,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Three Colors: Blue (Trois Couleurs: Bleu) (1993),46
284,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,Monsieur Lazhar (2012),119
285,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,99%,About Elly (2015),70
286,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Fireworks Wednesday (Chaharshanbe-soori) (2016),45
287,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Last Train Home (2010),55
288,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,95%,The Class (2008),161
289,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,The Look of Silence (2015),139
290,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,97%,Maria Full of Grace (2004),146
291,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,My Left Foot (1989),42
292,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,100%,Nostalgia for the Light (2011),48
293,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,95%,Throne of Blood (1957),43
294,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,A Prophet (Un prophete) (2010),162
295,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,The Kid with a Bike (2012),133
296,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,Ernest & Célestine (2014),81
297,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,96%,Mafioso (1964),50
298,Top 100 Art House & International Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_art_house__international_movies/,98%,My Beautiful Laundrette (1985),40
